The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21  2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .,neutral
Several large stocks tacked lower  however .,negative
Currently  the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700000 USD 934000  compared with previous projections of a slightly better pre-tax profit .,negative
The rebuilds are designed to improve the machines ' performance and product quality .,positive
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,positive
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,neutral
In his current position  Manty has worked since 1996 .,neutral
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,positive
EBITDA for the year 2009 improved to EUR484m  as compared with EUR472m in 2008 .,positive
The Marubeni Group focuses on creating `` value chain '' from upstream to downstream  encompassing a wide variety of business fields  including oil & gas  metals  mineral resources  foods  pulp & paper and chemicals  among others .,neutral
Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,neutral
The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,neutral
On 20 March 2006  Stora Enso refused to comment the news in any way .,neutral
The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .,positive
In the spring 2006  a total of 386530 Stock Options 2002 B were annulled .,neutral
Orders received grew by 55 % year-on-year to EUR732m .,positive
Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,neutral
Outotec 's delivery covers the engineering  supply and construction of a circulating fluid bed calcination plant with a capacity of 1600 tons of alumina per day .,neutral
The passenger tunnel is expected to be put into operation in 2009 .,neutral
The customer is then forwarded to the site  and unknown to him logged in with the first number .,neutral
The total value of the contract is some EUR 8 million .,neutral
By the end of 2006  the number of joint branch offices will total 170 .,neutral
The joint venture is planning a quick timetable for negotiating the lease of the potential wind farm areas and for charting the feasibility of the wind farms .,neutral
Enclosed is Affecto 's call for Extraordinary General Meeting to be held on July 10th where the main agenda is to approve the authorization to the Board for the proposed share issue related to the Component Software acquisition  and to elect Haakon Skaarer to the Affecto board .,neutral
Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba  Emirate of Fujairah  UAE .,positive
After the sale  Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .,neutral
Operating profit totalled EUR 9.0 mn  down from EUR 9.7 mn in the first half of 2008 .,negative
Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m  CEO Sakari Tamminen said .,positive
However  the offering will probably not be made at the current valuation  which partly derives from the deal in which the company was merged into a stock market shell .,neutral
Radiation and today is a full service house expert in radiation and nuclear safety issues .,neutral
The company says the measures are no longer needed .,neutral
The company said it estimates to make a slight profit thanks to cost-cutting measures .,positive
In 2007 Etteplan reported a turnover of EUR125 .2 m.,neutral
128538 shares can still be subscribed for with Series E share options  max .,neutral
Both operating profit and turnover for the three-month period increased  respectively from EUR0 .9 m and EUR8 .3 m  as compared to the corresponding period in 2005 .,positive
Oka specialises in new construction  renovation work of residential and non-residential building as well as premises for industrial and logistical use .,neutral
Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,neutral
Completion of the transaction is subject to a final agreement and a Due Diligence process .,neutral
Mr. McDonald started the evening with his own set  featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .,neutral
Investors will continue being interested in the company 's share although it is not quite cheap  Affarsvarlden said .,positive
At 3:37 p.m. Eastern time  a block of 2400 contracts changed hands at a bid price of $ 0.45 .,neutral
The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative .,negative
Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .,negative
Cohen & Steers  Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .,neutral
`` However  the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry  and they impacted on our results . '',negative
Stora Enso will receive a 19.9 pct equity interest in the combined company .,neutral
The company is listed on the Nordic Exchange in Helsinki .,neutral
The implementation of the deal is subject to the approval by the Finnish Competition Authority .,neutral
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,positive
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,neutral
The value of the orders is about EUR 70mn .,neutral
Following the issue  the number of shares in the Swedish company will grow by 9 % .,neutral
The company aims to maintain this trend in profitability during the current year .,positive
Global sports equipment maker Amer Sports Corp.  whose brands include Atomic  Salomon and Wilson  saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .,positive
The new units should become one of the largest ones within the company .,neutral
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,neutral
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,neutral
A purchase agreement for 7200 tons of gasoline with delivery at the Hamina terminal  Finland  was signed with Neste Oil OYj at the average Platts index for this September plus eight US dollars per month .,positive
- The Group -� s sales during the period were EUR 31.6 million EUR 36.6 million  1-6/2007 and profit before taxes was EUR 0.2 1.3 million .,neutral
The group 's operating loss was EUR 0.8 mn  down from a profit of EUR 2.5 mn in 2004 .,negative
Progress Group  QPR 's representative in Saudi Arabia and North Africa  has signed a framework agreement for a long term strategic relationship with ISE .,positive
`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset  '' he wrote .,neutral
